Gender,Partner,Dependents,Subscription Type,Contract Type,Paperless Billing,Device Protection,Tech Support,Online Security,Payment Method_Electronic check,Payment Method_Mailed check,Payment Method_Bank transfer,Payment Method_Credit card,Age,Tenure,Monthly Charges,Total Charges,Support Tickets,Login Frequency,Usage Hours,Senior Citizen,Churn
1,0,0,1,1,0,0,0,1,False,False,False,True,1.4346570541877812,-0.9103586830491586,0.8745960082432134,-0.6191122180787557,-0.46360229929623653,0.029988280999896862,-0.6814119150484561,-0.43830627417330975,0
0,0,0,0,0,0,0,0,0,False,True,False,False,-0.6390294368395698,-1.2152773840180058,-0.23232193657201677,-0.9975891209898364,-0.46360229929623653,-1.183847713725814,-1.1585252070630694,-0.43830627417330975,0
1,1,0,0,0,1,0,0,0,False,True,False,False,-1.2555308260639175,-1.1281577551697637,-0.6636210457004735,-0.9605176289051608,0.6346657780476564,-0.5769297163629586,-0.4581754206196003,-0.43830627417330975,0
1,1,1,0,1,0,1,1,0,False,False,False,True,0.03351753322335479,-0.21340165226322194,-0.9595826969686385,-0.5454896521077257,0.08553173937570997,0.3334472796813246,0.3384724614598455,-0.43830627417330975,0
1,1,0,0,1,1,1,0,1,False,True,False,False,-1.5357587302568028,-1.2152773840180058,-0.26864935947135843,-0.99871853920747,1.1837998167196029,-1.6390362117479558,-1.3358012467565723,-0.43830627417330975,1
1,0,0,0,1,1,0,0,0,False,True,False,False,1.0423379883177417,-0.9974783118974007,-0.4816277799988704,-0.8649932076941402,2.8312019327354427,-1.335577213066528,-1.5546605550201562,-0.43830627417330975,1
0,1,0,0,1,1,0,0,0,False,False,True,False,-0.751120598516724,-0.9103586830491586,-1.6462422200071727,-0.971789665626248,0.6346657780476564,-0.42520021702224475,0.007994905981833673,-0.43830627417330975,0
0,0,1,1,0,0,0,0,1,True,False,False,False,-1.4797131494182256,0.22219649197798846,0.9041565582495402,0.6749187047748125,0.08553173937570997,-0.27347071768153086,-0.8411792100808724,-0.43830627417330975,0
1,0,1,0,1,0,0,0,0,False,True,False,False,-0.6390294368395698,-0.38764090995970607,-0.9738287451644587,-0.6326984548732292,-0.46360229929623653,0.18171778034061073,0.9315811868541588,-0.43830627417330975,0
0,1,0,0,0,0,0,0,1,True,False,False,False,-0.4708926943238387,-0.38764090995970607,-0.8701887445398667,-0.5988657356185318,-0.46360229929623653,0.6369062783627524,0.6492526791941352,-0.43830627417330975,0
1,1,0,0,0,1,1,0,0,True,False,False,False,1.7148849583806665,0.832033893915683,-0.512969086029675,0.2900473016609539,-1.012736337968183,1.3955537750663218,2.3869955868069925,-0.43830627417330975,0
1,0,1,1,1,1,0,0,0,False,True,False,False,-1.1434396643867633,-0.38764090995970607,-0.08879300099912839,-0.3437833093477216,-0.46360229929623653,1.243824275725608,0.32534090296403056,-0.43830627417330975,0
1,0,1,0,0,0,1,0,0,True,False,False,False,0.31374543741624006,-0.6489997965044323,-0.1678585684859305,-0.5672752437076658,0.6346657780476564,-0.7286592157036725,-0.2896537532566405,-0.43830627417330975,0
0,0,1,0,1,1,1,0,0,True,False,False,False,-0.5269382751624158,1.833909625670467,-0.9784587108281003,0.4034431052568809,-1.012736337968183,1.6990127737477494,1.6910229865287951,-0.43830627417330975,0
0,0,0,0,1,1,0,1,0,False,True,False,False,1.4907026350263581,-1.258837198442127,-0.2750600811594775,-1.0301983038420974,-0.46360229929623653,-0.5769297163629586,-0.05766288649724154,-0.43830627417330975,0
0,1,0,0,0,1,1,1,0,True,False,False,False,-1.5357587302568028,-0.7796792397767954,-0.9841571301064282,-0.8183880971253231,1.1837998167196029,-1.335577213066528,-1.5459061826896132,-0.43830627417330975,1
0,1,0,0,0,1,0,0,0,True,False,False,False,-0.13461920929237636,0.047957234281504314,-0.8545180915244647,-0.3710222193024115,-0.46360229929623653,-1.335577213066528,-1.272332047360133,-0.43830627417330975,0
0,1,1,1,0,1,1,0,1,True,False,False,False,0.7060645032862795,0.9191535227639251,2.10224921151802,2.4185411237036876,-1.012736337968183,1.3955537750663218,1.5991020770580902,-0.43830627417330975,0
0,0,0,0,0,1,1,0,0,False,True,False,False,0.1456086949005089,1.1369525948845303,-1.238449090401819,-0.14842163951618786,-1.012736337968183,1.3955537750663218,0.68864735468158,-0.43830627417330975,0
0,0,1,0,1,0,1,1,1,True,False,False,False,-1.0313485027096092,-1.2152773840180058,-0.9627880578126982,-1.0202992853463686,-0.46360229929623653,-0.12174121834081701,0.5398230250623431,-0.43830627417330975,0
0,0,0,0,0,0,0,0,1,False,False,True,False,0.5939733416091253,0.48355537852271474,-1.03473060120159,-0.26315170679078964,-1.012736337968183,0.7886357777034663,1.2554929630842628,-0.43830627417330975,0
0,1,0,1,1,0,0,0,1,False,True,False,False,-1.2555308260639175,0.5271151929468357,1.9558710663059673,1.708851255743963,-1.012736337968183,1.243824275725608,0.7761910779870136,-0.43830627417330975,0
1,0,0,0,0,0,0,0,0,True,False,False,False,0.5939733416091253,-0.9539184974732796,-1.3901695036873045,-0.9499099558415052,0.08553173937570997,-0.42520021702224475,-0.8564993616593234,-0.43830627417330975,0
0,0,0,1,0,0,1,0,0,True,False,False,False,-0.022528047615222268,-1.1281577551697637,1.560187077667061,-0.8222414063384257,2.8312019327354427,-1.6390362117479558,-1.296406571269127,-0.43830627417330975,1
0,1,0,0,0,0,0,0,1,False,False,False,True,-1.3676219877410716,0.7013544506433199,-1.5500813946853862,-0.5343061972076294,-0.46360229929623653,0.7886357777034663,1.1460633089524708,-0.43830627417330975,0
0,1,0,0,1,1,0,0,1,True,False,False,False,-1.5357587302568028,-0.8667988686250375,-1.3641704657299325,-0.9179762093742995,0.6346657780476564,0.029988280999896862,-0.34874576648780825,-0.43830627417330975,0
0,0,0,1,0,1,1,1,0,False,False,True,False,-0.695075017678147,-1.258837198442127,0.6730144262723575,-1.0154605033747428,-1.012736337968183,-0.27347071768153086,-0.8477449893287798,-0.43830627417330975,0
0,1,1,0,0,0,0,1,1,True,False,False,False,0.5939733416091253,-0.9103586830491586,-0.8648464764664342,-0.8624686257959007,1.1837998167196029,-0.8803887150443864,-1.1782225448067918,-0.43830627417330975,0
0,0,0,0,0,0,1,0,1,True,False,False,False,-0.07857362845379932,-1.2152773840180058,-0.1375857160698125,-0.9946437754418903,-0.46360229929623653,-1.0321182143851002,-0.49538150302440964,-0.43830627417330975,0
0,1,1,0,0,1,0,0,0,True,False,False,False,-0.022528047615222268,-0.8667988686250375,-0.812492249346795,-0.8322179339275214,0.08553173937570997,-1.0321182143851002,-1.0184552497743753,-0.43830627417330975,0
0,0,0,0,1,1,0,1,0,False,True,False,False,0.20165427573908595,-0.6925596109285533,-0.4096852366099785,-0.6528508191486503,2.8312019327354427,-1.7907657110886697,-1.3642529568308384,-0.43830627417330975,1
0,1,1,0,1,0,0,0,0,False,True,False,False,1.4346570541877812,-0.8232390542009165,-1.0354429036113812,-0.847415252591266,0.08553173937570997,-0.27347071768153086,-0.38595184889261763,2.281509663273933,0
0,1,1,0,0,0,1,0,1,False,False,True,False,-0.5829838560009928,1.833909625670467,-0.6507996023242354,0.7701718441590486,-1.012736337968183,1.092094776384894,1.5509530292401013,-0.43830627417330975,0
0,1,0,0,1,1,0,1,0,False,False,False,True,1.6588393775420893,-0.9103586830491586,-0.13153114558658885,-0.759874267997047,0.6346657780476564,-1.335577213066528,-0.8564993616593234,2.281509663273933,1
1,1,0,0,0,0,1,1,0,False,True,False,False,-0.022528047615222268,-0.38764090995970607,-0.34700262454836966,-0.4280744483843385,0.6346657780476564,-0.12174121834081701,-0.37500888347943845,-0.43830627417330975,0
1,0,0,0,1,1,1,1,0,False,False,False,True,-0.695075017678147,1.833909625670467,-0.3858231058819796,1.0667437808364537,-1.012736337968183,1.092094776384894,2.0740267759900672,-0.43830627417330975,0
0,0,1,0,1,1,1,1,0,True,False,False,False,-0.022528047615222268,1.746789996822225,-1.6462422200071727,-0.36389691907645916,-1.012736337968183,0.7886357777034663,0.003617719816562241,-0.43830627417330975,0
0,1,1,1,1,1,1,0,0,True,False,False,False,1.210474730833473,-0.7361194253526744,0.7659698907500844,-0.44445654890383596,1.7329338553915494,-1.335577213066528,-1.0994331938319015,-0.43830627417330975,1
1,0,0,0,1,0,1,1,0,False,False,False,True,0.03351753322335479,-0.7361194253526744,-0.6162529354493714,-0.7237827123070827,0.6346657780476564,-0.27347071768153086,0.012372092147105416,-0.43830627417330975,1
0,1,0,1,0,0,0,1,0,False,True,False,False,-1.6478498919339568,0.004397419857383272,0.9817975209167606,0.4630697435113546,-0.46360229929623653,-0.42520021702224475,-0.8521221754940516,-0.43830627417330975,0
1,1,0,0,0,1,0,0,1,False,True,False,False,1.5467482158649353,1.833909625670467,-0.964924965042071,0.4185905966463183,-1.012736337968183,1.5472832744070357,0.15681923560107108,-0.43830627417330975,0
1,0,0,0,1,1,1,1,0,False,True,False,False,1.1544291499948958,-1.258837198442127,-1.1469182307436743,-1.0437513224536994,-0.46360229929623653,-0.8803887150443864,-1.1935426963852427,2.281509663273933,1
1,0,0,1,0,1,0,0,1,True,False,False,False,-1.1994852452253404,-0.5618801676561903,1.62286968972867,-0.02815520842965723,0.08553173937570997,-1.0321182143851002,-1.2635776750295895,-0.43830627417330975,0
1,0,0,0,0,1,1,1,1,True,False,False,False,-1.6478498919339568,1.4418712958533777,-0.5033530034974962,0.6856149596594592,0.08553173937570997,1.6990127737477494,1.8332815369001247,-0.43830627417330975,0
1,0,0,0,0,1,1,0,0,True,False,False,False,-1.6478498919339568,-0.5183203532320693,-0.21736358596640576,-0.48228652283074586,-0.46360229929623653,-0.27347071768153086,0.4654108602527245,-0.43830627417330975,1
0,0,0,0,1,0,1,1,0,True,False,False,False,1.6027937967035122,0.5271151929468357,0.5818397178191081,0.8117610091142582,-1.012736337968183,1.5472832744070357,1.3299051278938814,2.281509663273933,0
1,0,1,0,1,1,1,0,0,True,False,False,False,-0.41484711348526165,0.39643574967447265,-1.6462422200071727,-0.6728260197820896,-1.012736337968183,0.9403652770441802,1.4590321197693963,-0.43830627417330975,0
0,0,1,0,1,0,0,0,0,True,False,False,False,-0.807166179355301,-0.9539184974732796,-0.5443103920604795,-0.8447190434148568,1.1837998167196029,-0.5769297163629586,-1.0162666566917395,-0.43830627417330975,1
0,1,0,0,1,1,0,0,0,False,False,True,False,0.03351753322335479,-0.4312007243838271,-0.8107114933223173,-0.6024034720943544,-0.46360229929623653,0.6369062783627524,0.2553059243196839,-0.43830627417330975,0
1,0,1,0,0,0,0,1,1,True,False,False,False,-0.863211760193878,-0.0827222089908588,-0.05567093894384641,-0.09013480130420085,-0.46360229929623653,1.092094776384894,0.16557360793161424,-0.43830627417330975,0
1,1,1,1,0,0,0,0,0,False,True,False,False,-0.863211760193878,0.5271151929468357,1.625718899367834,1.4932984670903247,0.08553173937570997,0.029988280999896862,0.3384724614598455,-0.43830627417330975,0
0,0,0,0,0,1,1,0,1,True,False,False,False,0.8181556649634335,1.1805124093086514,-0.762631080661424,0.2894881289159492,-0.46360229929623653,0.7886357777034663,1.6494397179587141,-0.43830627417330975,0
1,0,0,0,1,1,0,1,0,True,False,False,False,0.42583659909339416,0.744914265067441,-0.6126914234004164,0.16202442487391103,-0.46360229929623653,0.7886357777034663,0.3231523098813948,-0.43830627417330975,0
1,1,0,1,1,1,0,0,1,False,False,False,True,1.210474730833473,-1.258837198442127,1.6417457035881313,-1.0004015938062965,0.6346657780476564,-1.7907657110886697,-1.6662788022345842,2.281509663273933,1
0,1,0,0,0,0,1,0,1,True,False,False,False,-0.022528047615222268,0.30931612082623056,-0.2992783630923718,0.08196860415341976,-1.012736337968183,-0.12174121834081701,-0.2021100299512069,-0.43830627417330975,0
0,1,0,0,1,1,0,0,0,False,False,False,True,0.6500189224477024,-0.30052128111146403,0.29086418341948034,-0.13969079378477606,0.08553173937570997,-0.42520021702224475,-0.9199685610557625,-0.43830627417330975,1
1,1,0,1,0,1,1,0,1,False,False,True,False,-0.41484711348526165,-0.03916239456673777,1.240007144466002,0.5286535092274639,0.08553173937570997,0.18171778034061073,0.6142351898719619,-0.43830627417330975,0
0,0,1,0,1,0,1,1,0,False,False,False,True,-1.703895472772534,-0.6054399820803112,-0.86199726682727,-0.7069743117740667,1.1837998167196029,-0.7286592157036725,-0.12113208589368073,-0.43830627417330975,1
1,0,0,1,1,0,0,0,1,False,False,True,False,-1.1434396643867633,0.5271151929468357,0.6313447352995833,0.844082301048299,-0.46360229929623653,0.9403652770441802,-0.08173741040623567,-0.43830627417330975,0
1,1,0,0,0,1,0,0,1,False,False,False,True,1.322565892510627,0.30931612082623056,-0.5738709420668064,-0.07596724630947493,-0.46360229929623653,0.6369062783627524,0.27062607589813453,2.281509663273933,0
1,1,0,0,0,0,0,1,1,True,False,False,False,-0.5829838560009928,-0.03916239456673777,-1.1836018048479116,-0.5639202072376369,-1.012736337968183,0.3334472796813246,0.9731644554242392,-0.43830627417330975,0
0,0,0,0,0,1,1,0,1,False,False,False,True,-1.5357587302568028,1.5289909247016198,-0.6212390523179085,0.6219633849137128,0.08553173937570997,-0.42520021702224475,-0.8499335824114156,-0.43830627417330975,0
0,0,0,0,1,1,1,1,0,False,True,False,False,-1.3676219877410716,-1.1281577551697637,0.24135916593900508,-0.9042460271207159,1.7329338553915494,-0.27347071768153086,0.04301239530400731,-0.43830627417330975,0
0,1,0,1,0,1,0,0,0,True,False,False,False,-0.30275595180810755,-0.7796792397767954,1.6168151192454465,-0.3332033181031255,1.1837998167196029,-1.0321182143851002,-1.2132400341289653,-0.43830627417330975,0
0,0,0,1,1,1,0,0,0,True,False,False,False,0.8742012458020106,-0.30052128111146403,0.3635190292181636,-0.11371417477920581,-0.46360229929623653,0.4851767790220385,0.8615462082098115,-0.43830627417330975,0
0,0,0,1,1,0,0,0,0,True,False,False,False,1.0423379883177417,1.833909625670467,0.11884315145495135,1.6315857623846837,0.08553173937570997,0.7886357777034663,1.008181944746413,-0.43830627417330975,0
1,1,0,0,1,1,1,1,0,False,False,True,False,-1.0873940835481863,-1.1717175695938848,-1.5960249001169065,-1.0292405129026339,0.6346657780476564,0.3334472796813246,1.1241773781261124,-0.43830627417330975,0
1,1,0,1,0,1,1,1,1,False,False,True,False,-0.022528047615222268,-0.6925596109285533,0.7787913341263226,-0.3942029745829577,0.6346657780476564,-0.7286592157036725,-0.5610392955034849,-0.43830627417330975,0
1,1,0,1,1,0,1,1,0,True,False,False,False,-0.807166179355301,1.833909625670467,0.9205395136747333,2.528875318111618,-1.012736337968183,-0.27347071768153086,-0.30059671866981974,-0.43830627417330975,0
1,1,0,0,0,1,0,1,0,True,False,False,False,0.08956311406193183,1.833909625670467,-0.08665609376975528,1.4015830641819114,-1.012736337968183,1.6990127737477494,1.5181241330005637,-0.43830627417330975,0
0,0,1,1,0,0,1,0,1,True,False,False,False,-1.1434396643867633,1.5725507391257407,1.5267088644068836,2.851589964708951,-0.46360229929623653,0.4851767790220385,0.6142351898719619,-0.43830627417330975,0
1,1,1,1,0,1,0,1,1,True,False,False,False,-0.19066479013095344,-0.7361194253526744,1.401699791488561,-0.3159852266480268,0.08553173937570997,0.4851767790220385,1.314584976315431,-0.43830627417330975,0
0,0,0,1,1,1,1,0,1,True,False,False,False,0.03351753322335479,1.3983114814292565,0.772736763643099,1.887764388690256,-0.46360229929623653,1.6990127737477494,0.3143979375508513,-0.43830627417330975,0
1,0,0,0,1,1,0,0,0,True,False,False,False,-1.703895472772534,-0.256961466687343,-0.9855817349260105,-0.5758289257970959,0.08553173937570997,-0.8803887150443864,-0.6639031703873691,-0.43830627417330975,0
0,0,1,1,0,1,1,0,0,False,False,True,False,0.8742012458020106,0.09151704870562535,0.7367654919486527,0.4428177246873189,0.6346657780476564,-0.27347071768153086,-0.2218073676949296,-0.43830627417330975,0
0,0,0,0,0,1,0,1,0,False,True,False,False,-0.19066479013095344,-0.9103586830491586,0.0647081683108347,-0.7324194398536917,1.7329338553915494,-1.7907657110886697,-1.2613890819469538,-0.43830627417330975,0
1,1,0,1,0,1,0,0,1,True,False,False,False,1.210474730833473,0.48355537852271474,0.7645452859305022,0.883606402301659,-0.46360229929623653,-0.12174121834081701,0.34503824070775324,2.281509663273933,0
1,0,0,0,1,1,0,1,1,False,False,False,True,0.5939733416091253,-0.6925596109285533,-1.469591222379002,-0.8835178810088542,-0.46360229929623653,-0.5769297163629586,-0.007325245596616962,-0.43830627417330975,0
1,1,1,1,1,1,0,1,0,True,False,False,False,-1.3676219877410716,-0.6925596109285533,1.004591198030073,-0.34506220938827714,0.6346657780476564,-0.42520021702224475,-0.9593632365432075,-0.43830627417330975,0
1,0,0,0,1,1,1,0,0,False,False,True,False,-1.6478498919339568,0.17863667755386745,0.14733524784659166,0.22530506324425775,-1.012736337968183,0.029988280999896862,0.6186123760372333,-0.43830627417330975,0
0,1,0,0,1,1,1,0,0,True,False,False,False,0.5939733416091253,-0.8667988686250375,-0.7213175408935456,-0.8180448425689835,2.282067894063496,-1.335577213066528,-0.9309115264689417,-0.43830627417330975,1
1,0,0,0,1,0,0,1,0,False,True,False,False,-0.41484711348526165,-0.9103586830491586,-0.7163314240250085,-0.8416906524097317,-0.46360229929623653,0.029988280999896862,0.027692243725556363,-0.43830627417330975,0
1,0,1,0,1,1,1,0,0,True,False,False,False,-1.5357587302568028,-0.6054399820803112,-1.3926625621215727,-0.8389612250504507,0.6346657780476564,-0.8803887150443864,-0.9659290157911153,-0.43830627417330975,1
0,1,0,1,0,1,0,1,0,False,False,True,False,0.7060645032862795,0.8755937083398041,1.385316836063368,1.7930704220510247,-1.012736337968183,1.5472832744070357,0.9687872692589677,-0.43830627417330975,0
1,1,1,1,0,1,1,0,0,False,True,False,False,-0.695075017678147,-0.9103586830491586,1.6274996553923116,-0.5137773601929972,0.08553173937570997,-0.27347071768153086,-0.009513838679252989,-0.43830627417330975,1
1,1,0,0,0,0,1,0,1,False,True,False,False,-0.30275595180810755,0.9191535227639251,-0.7793701872915128,0.13401042398555105,-0.46360229929623653,0.18171778034061073,-0.545719143925034,-0.43830627417330975,0
1,1,1,0,0,0,0,0,1,True,False,False,False,-1.1434396643867633,0.4399955640985937,-0.2864569197161337,0.18265291643715784,-0.46360229929623653,1.6990127737477494,0.798077008813372,-0.43830627417330975,0
1,0,0,0,0,1,1,0,0,False,True,False,False,0.4818821799319712,0.3528759352503516,-1.6462422200071727,-0.6827914746435615,-1.012736337968183,0.4851767790220385,0.7346078094169332,-0.43830627417330975,0
1,0,1,0,1,0,1,0,0,False,False,False,True,1.0423379883177417,-0.3440810955355851,0.17119737857459058,-0.2206933327171072,-0.46360229929623653,0.7886357777034663,0.2553059243196839,2.281509663273933,0
0,0,1,1,1,0,1,0,0,True,False,False,False,0.6500189224477024,0.6577946362191989,1.1559554601106627,1.3471716806382745,-1.012736337968183,-0.42520021702224475,0.03863520913873557,-0.43830627417330975,0
1,0,0,1,1,1,1,1,0,False,False,True,False,-1.1434396643867633,-1.258837198442127,0.7253686533919967,-1.0146466578943893,1.7329338553915494,-1.0321182143851002,-0.6442058326436467,-0.43830627417330975,1
1,0,0,0,0,1,1,0,1,True,False,False,False,0.7621100841248565,-0.7796792397767954,-0.8997492945461937,-0.8026426784441975,-1.012736337968183,-1.0321182143851002,-0.887139664816225,-0.43830627417330975,0
1,1,0,0,1,1,0,1,0,True,False,False,False,-1.5918043110953797,0.3528759352503516,0.4771312635798297,0.5715049651317933,-1.012736337968183,0.6369062783627524,1.1351203435392916,-0.43830627417330975,0
1,1,0,1,1,0,0,1,0,False,False,True,False,-1.0873940835481863,1.833909625670467,1.2150765601233164,2.85853256492911,-0.46360229929623653,1.6990127737477494,0.5814062936324242,-0.43830627417330975,0
1,0,0,0,1,1,0,0,0,False,True,False,False,-1.5918043110953797,-1.258837198442127,-0.4834085360233481,-1.0334370766720757,0.6346657780476564,-0.12174121834081701,0.3909986954431058,-0.43830627417330975,0
0,1,1,0,0,1,0,0,0,False,False,True,False,0.5939733416091253,-0.256961466687343,-0.6575664752172502,-0.45345314009822035,-0.46360229929623653,-0.8803887150443864,-1.0994331938319015,-0.43830627417330975,0
1,0,0,0,0,0,0,0,0,False,False,False,True,-0.2467103709695305,1.833909625670467,-0.9781025596232049,0.4038417234513397,-0.46360229929623653,1.6990127737477494,1.9645971218582752,-0.43830627417330975,0
0,0,0,0,1,1,0,0,0,False,False,False,True,0.9862924074791647,1.5725507391257407,-1.463180500690883,-0.21594313256647227,0.08553173937570997,1.243824275725608,1.540010063826922,-0.43830627417330975,0
0,1,0,0,1,0,0,1,1,False,False,False,True,1.26652031167205,-1.258837198442127,-0.28182695405249203,-1.0303034947545242,-0.46360229929623653,-1.183847713725814,-0.9177799679731268,2.281509663273933,0
1,0,1,1,1,0,0,0,1,False,True,False,False,-1.6478498919339568,-0.21340165226322194,0.9087865239131817,0.18060446182674425,-0.46360229929623653,-1.183847713725814,-0.9790605742869303,-0.43830627417330975,0
1,1,0,0,1,0,0,1,0,True,False,False,False,0.9862924074791647,-1.258837198442127,-0.7362758914991568,-1.0373678949785454,0.6346657780476564,-1.6390362117479558,-1.1497708347325257,2.281509663273933,1
1,0,1,1,1,1,0,0,1,True,False,False,False,-0.863211760193878,0.9627133371880462,1.6677447415455033,2.135549887456944,0.6346657780476564,0.4851767790220385,0.7455507748301123,-0.43830627417330975,0
1,1,0,0,1,1,0,1,0,False,True,False,False,-1.6478498919339568,-0.7361194253526744,-0.28040234923291,-0.6559124283366469,-0.46360229929623653,0.029988280999896862,-0.21743018152965785,-0.43830627417330975,0
0,0,1,1,0,0,0,1,0,False,True,False,False,1.6027937967035122,0.788474079491562,0.8617745648669752,1.2882426242241034,-0.46360229929623653,1.092094776384894,1.5969134839754537,-0.43830627417330975,0
1,0,1,0,1,1,0,1,0,False,False,False,True,1.26652031167205,1.833909625670467,-0.41360289986382903,1.0356515616686612,-0.46360229929623653,1.6990127737477494,0.7214762509211176,2.281509663273933,0
1,1,0,0,0,1,0,0,1,False,True,False,False,-0.07857362845379932,1.833909625670467,-0.2900184317650888,1.173972075145892,-0.46360229929623653,0.3334472796813246,0.003617719816562241,-0.43830627417330975,0
1,0,0,0,1,1,1,1,0,True,False,False,False,-0.6390294368395698,1.833909625670467,-1.0813864090429013,0.2882424470582652,-0.46360229929623653,1.6990127737477494,2.205342360948218,-0.43830627417330975,0
1,0,0,1,0,0,1,1,0,False,False,True,False,0.3697910182548171,-0.9539184974732796,0.8738837058334226,-0.668352637822051,1.1837998167196029,0.18171778034061073,0.979730234672147,-0.43830627417330975,0
1,1,1,1,0,0,1,1,0,True,False,False,False,-0.19066479013095344,-0.9539184974732796,1.2595954607352546,-0.6203855817554993,3.380335971407389,-1.4873067124072419,-0.9615518296258436,-0.43830627417330975,1
1,1,1,1,0,0,0,0,0,True,False,False,False,-0.3588015326466846,0.1350768631297464,1.5032028848837804,0.8829974022823468,0.08553173937570997,-0.12174121834081701,-0.40783777971897606,-0.43830627417330975,0
0,1,0,0,0,0,0,0,0,False,False,True,False,0.03351753322335479,-0.1698418378391009,-0.4684501854177368,-0.32634929970395765,-1.012736337968183,0.18171778034061073,0.7674367056564707,-0.43830627417330975,0
0,0,0,0,0,1,1,0,0,True,False,False,False,1.6588393775420893,-1.258837198442127,-0.4723678486715874,-1.033265449393906,0.08553173937570997,-1.4873067124072419,-1.2504461165337746,2.281509663273933,0
1,1,1,0,1,1,1,1,0,False,False,True,False,-1.1994852452253404,-0.5618801676561903,-0.9097215282832678,-0.6974296205623014,1.1837998167196029,-0.7286592157036725,-0.7032978458748145,-0.43830627417330975,1
1,1,0,0,1,1,1,1,0,True,False,False,False,1.6027937967035122,1.833909625670467,-1.1707803614716732,0.1881892802490867,-1.012736337968183,0.4851767790220385,0.44571352250900176,2.281509663273933,0
1,1,1,0,1,0,0,0,1,False,True,False,False,0.5939733416091253,1.833909625670467,-0.4160959582980976,1.0328612343074492,-0.46360229929623653,1.6990127737477494,2.0039917973457206,-0.43830627417330975,0
0,0,0,1,1,0,0,1,1,False,False,True,False,0.4818821799319712,-0.9539184974732796,0.730710921465429,-0.6861575838412142,-0.46360229929623653,0.029988280999896862,-0.020456804092432192,-0.43830627417330975,0
1,1,1,0,1,1,0,0,0,False,False,True,False,0.08956311406193183,-0.6054399820803112,-0.9282413909378342,-0.723450530478367,0.08553173937570997,-1.0321182143851002,-1.3511213983350232,-0.43830627417330975,1
0,0,1,1,1,1,1,0,1,False,False,False,True,-1.0313485027096092,-0.12628202341497985,0.12667847796265244,-0.04829096361364256,-0.46360229929623653,-0.42520021702224475,-1.0031350981959244,-0.43830627417330975,1
1,0,1,0,1,0,0,0,0,True,False,False,False,1.378611473349204,1.4418712958533777,-0.9976908758924575,0.20149316248915186,-0.46360229929623653,1.243824275725608,1.0235020963248638,2.281509663273933,0
1,1,1,0,0,0,1,1,0,False,False,True,False,0.5379277607705483,-0.21340165226322194,-0.9079407722587904,-0.5254203332894837,1.1837998167196029,-0.42520021702224475,-0.4472324552064211,-0.43830627417330975,0
1,0,1,0,0,1,1,1,0,True,False,False,False,1.26652031167205,1.833909625670467,-1.2085323891905968,0.1459357516364458,-1.012736337968183,1.243824275725608,1.7982640475779514,2.281509663273933,0
1,0,0,0,0,0,0,0,0,False,False,False,True,0.5939733416091253,1.0062731516121672,-1.1640134885786586,-0.13600911184984346,-1.012736337968183,1.3955537750663218,0.5310686527317997,-0.43830627417330975,0
0,0,1,1,1,1,0,1,0,False,False,False,True,0.8742012458020106,1.833909625670467,1.1424217143246331,2.777214453259499,-1.012736337968183,1.6990127737477494,1.6932115796114309,-0.43830627417330975,0
0,0,1,1,1,1,0,1,0,False,False,True,False,0.31374543741624006,0.6142348217950778,1.3828237776290992,1.4488193202252881,-1.012736337968183,0.4851767790220385,0.6601956446073144,-0.43830627417330975,0
1,0,1,1,1,1,0,1,1,True,False,False,False,1.26652031167205,1.7032301823981038,1.3913714065465916,2.884293265746015,-0.46360229929623653,1.3955537750663218,0.42163899860000764,-0.43830627417330975,0
1,1,0,1,1,0,0,0,1,True,False,False,False,-0.863211760193878,1.2676320381568935,1.433397248724261,2.3509864124705318,-1.012736337968183,0.7886357777034663,0.012372092147105416,-0.43830627417330975,0
0,1,0,0,0,0,1,1,0,False,True,False,False,0.7621100841248565,-0.8667988686250375,-0.1461333449873047,-0.7286325670063324,0.08553173937570997,-0.12174121834081701,0.2574945174023196,-0.43830627417330975,1
0,1,0,0,1,0,1,0,0,True,False,False,False,-0.5269382751624158,-0.9103586830491586,-0.018631213634713643,-0.744079022041614,0.6346657780476564,-0.42520021702224475,-0.7470697075275313,-0.43830627417330975,0
0,0,0,1,1,0,1,0,0,False,True,False,False,1.4346570541877812,1.5725507391257407,1.0067281052594457,2.3181059477914863,-1.012736337968183,1.6990127737477494,0.802454194978644,2.281509663273933,0
0,1,1,0,0,1,0,1,0,True,False,False,False,-0.6390294368395698,-1.1717175695938848,-0.9293098445525205,-0.9981482937348413,0.6346657780476564,0.18171778034061073,-0.2787107878434613,-0.43830627417330975,0
1,0,1,0,1,1,0,0,1,True,False,False,False,1.0423379883177417,-0.5183203532320693,-0.2836077100769697,-0.5008222688730837,0.6346657780476564,-0.12174121834081701,0.18308235259270092,2.281509663273933,1
0,0,0,0,0,0,0,1,0,False,False,False,True,0.6500189224477024,1.1805124093086514,-1.4524959645440179,-0.3217762631953044,-0.46360229929623653,0.3334472796813246,0.5879720728803314,-0.43830627417330975,0
1,0,0,0,1,1,0,0,0,False,False,False,True,-0.2467103709695305,1.1369525948845303,-0.7337828330648883,0.2908999016879909,-1.012736337968183,0.9403652770441802,1.8135841991564021,-0.43830627417330975,0
